,title,category
930,"경인아라뱃길서 남성 시신 발견… 경찰, 부검 의뢰",Social
931,"'특혜 관저 이전' 관련 대표 ""전 행정관이 감사원에 허위 답변 지시"" 증언",Social
932,"""완전 자율주행""이라더니...어린이보호구역에서는 해제, 왜",Social
933,투자사기 신고하자 현관문에 '인분' 투척…인천서 보복 대행 의혹,Social
934,6·3 경남 기초단체장 선거 대진표 윤곽,Social
935,"[속보]한양여대 하루 2차례 화재…방화 용의자 체포, 100여명 대피",Social
936,“나를 가둔 7년 감옥에서 나왔다”…농촌서 ‘자립’ 싹틔우는 은둔청년들,Social
937,"유명 프로게이머, 부친 명의 주식거래… 국세청 ""세금 회피"" 적발",Social
938,강기정 '신정훈 선대본부장' 가능하나…광주시장 직무 복귀?,Social
939,"""백김치만 보면 눈물… 똑똑했던 아들 동가 어디 있니"" [잃어버린 가족찾기]",Social
940,시의장-지역위원장 고성·욕설 충돌…순천 민주당 내홍 격화,Social
941,"[영상] ""한국 친구 추억하며""…4명에 새 삶 선물한 중국인",Social
942,"“엄마 잃고, 나 자신도 찢어져”…‘혼혈’ 입양인 첫 진실규명 신청",Social
943,'음료 3잔' 횡령 혐의…카페 알바생 검찰 송치 논란,Social
944,"[단독] ‘특혜 논란’ 여론조사 업체 대표, 김병기에 후원금 건넨 정황",Social
945,간병인이 입소자 폭행하도록 방치한 80대 요양병원장 벌금형,Social
946,반려동물 정책 총리실로…노인 입원·가정폭력 ‘보호 공백’ 메운다(종합),Social
947,′행정수도=세종′ 담은 특별법 심사 국토위 소위 산회로 불발,Social
948,"부산글로벌특별법 법사위 미상정…박형준·주진우 ""민주당 부산발전 발목 잡아""",Social
949,"[자막뉴스] 40도 고열' 버티며 출근한 교사…""아파서 눈물 나"" 마지막 메시지",Social
950,"""쯔양 먹고 토하는 것 봤다""… 허위 제보 대학 동창, 벌금 700만 원",Social
951,“너무 아파서 눈물”…고열에 출근한 유치원 교사 마지막 메시지,Social
952,"“정정하다는 말도 부족”…94세 이길여, 또다시 ‘동안 외모’ 화제",Social
953,[내일 날씨] 오전까지 전국 '비' 이어져… 낮부터 최고 21도 '포근',Social
954,안성 평택제천고속도로 3중 추돌사고로 1명 부상…차량 정체,Social
955,"취임 100일 맞은 김종철 방미통위원장 “청소년 SNS 규제, 연령별·단계별 접근 필요”",Social
956,김부겸 대구시장 등판에 국민의힘 '위기 경보' 발령 총력전,Social
957,"마포·은평, 폐기물 협력 균열…“공동투자” vs “소유권 무관”",Social
958,행정수도 특별법 또 멈췄다…후순위에 막혀 '심사도 무산',Social
959,[주장] 기간제교사 성과상여금 차별 폐지하라,Social
960,美 '북창동 순두부' 창업자 이태로 회장 별세,Social
961,"이 대통령 향해 '막말' 김미나, 명예훼손 혐의 또 법정 선다",Social
962,"""자율주행은 찬성, 새 면허는 반대"" 대구 택시업계 상생 해법 촉구",Social
963,선거 두 달 남았는데…원주시장 민주 후보군 '원팀' 균열 조짐,Social
964,"산불, 고기압, 가뭄 때문에 ... 3월 미세먼지, 작년보다 심했다 [영상]",Social
965,김태균 서울교통공사 사장 취임 첫날부터 현장 행보...“안전 최우선”,Social
966,“이게 다 맥주병이야?” 울산서 좌회전 트럭 참사,Social
967,"""尹 내란 1심, 전두환 내란 대법원 판결에도 어긋나"" 특검 항소이유서 제출",Social
968,"종량제 봉투 가격, 어떻게 정해질까? “봉투 값 아니라 ‘쓰레기값’”[정리뉴스]",Social
969,한양여대서 하루 2번이나 화재…방화 용의자 검거(종합),Social
970,"이재명 대통령 ""제주 전기차 100% 전환 목표 앞당겨야""",Social
971,"""순번표 잡으려 새벽 광클""…대학상담센터 예약 별따기",Social
972,"한양여대서 하루 두 차례 화재…100여 명 대피, 방화 가능성 조사",Social
973,최저임금 1060원 올렸더니 저임금 노동자 “더 건강해졌다”,Social
974,"'현직 의원'들의 세 대결로 변질된 민주 경선…단일화인가, 기득권 야합인가",Social
975,"순천 민주당 경선 후폭풍…컷오프 의장, 국회의원에 욕설 소동 [6·3의 선택]",Social
976,단일화 실패는 필패…부산교육감 올해 선거 변수도 단일화?,Social
977,"""자식 팔이"" 공인의 이태원 참사 막말, 혐오·음모론 키웠다",Social
978,현장 목소리 반영못한 '친노동 2탄'… 소송대란·고용위축 우려,Social
979,화장실에 신입생 감금하고 폭행·촬영까지…중학생 송치,Social
980,양구 국토정중앙면 산불 1시간여만에 진화…강원 사고 잇따라,Social
981,"‘1억 공천헌금’ 혐의 강선우·김경, ‘부패담당’ 중앙 형사1단독 배당",Social
982,한양여대 하루에 2번이나 불…방화 용의자 경찰에 붙잡혔다 [세상&],Social
983,"정유미 검사장, 박상용 검사 '회유·압박' 의혹 반박…""악의적 맥락 왜곡""",Social
984,‘자식 나눈 사이’ 막말 김미나 창원시의원 또 재판받는다,Social
985,"닫힌 열차 문 두드리며 따라가던 90대 남성, 선로로 떨어져 '참변'",Social
986,"글로벌허브도시 특별법…전재수 ""책임질 것"" vs 야권 ""기만 말라""",Social
987,"명재성 고양시장 예비후보 캠프, 허위사실 유포 혐의 전직 공무원 고발",Social
988,[자막뉴스] 대통령이 약속한 4.3의 완전한 해결.. 남은 과제는?,Social
989,"[단독] 르완다 공무원 초청 연수 기획사, 강사료 뻥튀기",Social
990,무서운 여중생들…입학식날 신입생 집단폭행하고 SNS 올려,Social
991,신입생 후배 폭행하고 촬영·SNS 게시…중학생 4명 송치,Social
992,서울대의 고육책…'AI 석학' 모시는데 연봉 3억,Social
993,"마지막 2015 교육과정 입시, ‘2027 대입’ 대비 체크포인트",Social
994,"숨진 '독감' 유치원 교사, 출근 말리는 부모에...""나오지 말라고 안 하는데""",Social
995,"고대의료원, 동탄에 'AI 네이티브 병원' 설립",Social
996,“왜 이렇게 칭얼대!” 카페서 1살 딸 얼굴 장난감으로 수차례 때린 母,Social
997,'아아' 등 음료 3잔 가져간 알바생 '횡령 혐의' 송치 논란,Social
998,"'광주-나주 광역철도 무지' 비판에…민형배 ""예타도 실패한 사업, 정쟁 말고 대안 찾자""",Social
999,“숨쉬기 너무 불편해”…‘독감 사망’ 유치원 교사가 남긴 카톡,Social
1000,[내일 날씨]광주·전남 31일 새벽까지 비…해안가 강풍 주의,Social
1001,"""폐업하려면 2억, 그저 버틸 뿐""…벼랑 끝에 선 사장님 '눈물'",Social
1002,‘노포~북정 왕복 48분’ 기관사 없는 무인 운행… 주거 지역 지날 땐 차창 자동 흐림,Social
1003,"""세계가 주목하는 대학으로 도약""…'학생 3만명' 강원대 통합 비전 선포식 개최",Social
1004,"""부산 볼모 vs 필요한 절차"" 시장 후보군, 특별법 두고 공방",Social
1005,"'중학생 흡연 제지'로 신고 당한 유튜버⋯경찰 ""그냥 상대하지 마시라"" 대응",Social
1006,"기후장관 ""쓰레기 일반봉투 배출도 검토"" [짤e몽땅]",Social
1007,"'1억 공천헌금' 강선우·김경, '부패담당' 중앙 형사1단독 배당",Social
1008,"항로 이탈 vs 수심 변화, '359명 대피' 한강 유람선 좌초 원인 공방",Social
1009,"""벨 누르고 들어가""…40대 女 집에 침입해 강도 행각 벌인 4명의 男",Social
1010,“마스크 쓰고 가겠다”…고열 출근 후 사망한 교사가 남긴 메시지,Social
1011,"'제2의 남부발전' 찾는다…노동부 ""직원 복지기금 유용 전수조사""",Social
1012,기름값 싼 주유소 새치기 차량 시비에 흉기까지,Social
1013,"서울시 “민주, 사고 유람선 ‘한강버스’로 거짓 선동…도 넘어”",Social
1014,"정부 ""쓰레기 봉투 부족시 일반 봉투에 버리도록 허용…종량제 봉투 가격 인상도 없을 것""",Social
1015,인천 경인아라뱃길서 신원 미상 시신 발견…부검 의뢰 방침,Social
1016,"고대·연대, ‘학술 용병’ 의혹 부인…“대학 평가 편법 없었다”",Social
1017,"김동연 ""민선 9기 되면 복지국을 복지실로 확대할 것""",Social
1018,"'JMS' 정명석, 황제 수감생활?…대부분 독방서 지내",Social
1019,20대 틱톡커 살해·시신유기 징역 40년…검찰·피고인 쌍방 항소,Social
1020,"[단독] 미래 내다본 것처럼 '김건희 일가' 양평 주택분양사업 구체적 계획…""매출 48억, 이익 17억 예상""",Social
1021,[현장영상] '쾅쾅쾅' 들이받고 튀어 오른 차량…12대 연쇄 추돌 사고 발생한 이유,Social
1022,담배 피운 중학생 계도하다 되레 '신고' 당한 격투기 선수,Social
1023,[단독] 공동현관 비번 뚫고 ‘보복대행’ 한 20대 구속송치,Social
1024,"강남 압구정 음식점으로 승용차 돌진‥""운전 미숙""",Social
1025,“비닐·플라스틱 수량 제한합니다”…자영업 현장은 이미 ‘비상’,Social
1026,"에이비엘바이오, 美 네옥 바이오에 377억 추가 투입…이중항체 ADC 임상 가속화",Social
1027,"제주서 12번째 타운홀 미팅 이 대통령… “해저터널은 반대, 제2공항은 도민 판단”",Social
1028,"성북구, 장위뉴타운 장위13구역 12년 만 사업 재추진",Social
1029,[6·3강릉]'후보사퇴 강요' 수사할까?…경찰·선관위 고발장 접수,Social
1030,"""누구 말이 진실"" 경찰, 금품수수 혐의로 장세일 영광군수 딸과 전달자 '압수수색'",Social
1031,"중2 횡단보도 흡연 제지하니 ""왜 찍냐"" 욕설…명현만 앞에서도 돌변",Social
1032,대치동 은마 실거주 몇 명인지 전수조사했더니... 충격적 결과,Social
1033,강남 압구정서 80대 운전자 몰던 차량 식당 돌진…4명 경상,Social
1034,"현관문에 똥 뿌리고, 비방 전단 살포…사기 피해 신고했더니 보복테러",Social
1035,"방미통위원장 ""지상파와 JTBC 중계권 협상 가시적 성과는 없지만…""",Social
1036,재판소원 사전심사 통과 '0건'…무더기 각하 이유 봤더니,Social
1037,"프로게이머, 아버지 명의로 주식 투자하다 결국...",Social
1038,대구 자율주행 택시 시대 '임박'…물류 실증 거쳐 여객 운송까지 확대,Social
1039,"“자원순환센터 188억 분담했다”…마포구, 은평구에 소유권 소송",Social
1040,대통령도 호응한 ‘고문 수사관’ 상훈 취소···7년 전 시민사회도 “정부가 나서야” 주문,Social
1041,"에이비엘바이오, 네옥에 377억 투자…""ADC연구 가속화""",Social
1042,"메가스터디 ""풀서비스 이용자 절반 ‘확통’ 선택…'사탐런' 현상 지속""",Social
1043,한강 유람선 좌초가 쏘아 올린 ‘6·3 지방선거’ 전초전,Social
1044,투자사기 신고했더니 ‘인분 투척’…인천서 보복 범행 의혹,Social
1045,‘188억 분담했는데 단독등기’ 마포구 “은평구 상대 소유권 소송”…은평구 “소유권과 무관”,Social
1046,'안전공업 참사' 희생자 영면…유족 '책임자 처벌' 촉구,Social
1047,"오세훈, 허민 유산청장과 만났다…세운구역 ‘이견’ 조율",Social
1048,"'1억 공천헌금' 강선우·김경, 서울중앙지법 형사1단독 배당",Social
1049,전국 흐리고 오전까지 비…낮 최고 21도 '포근'[내일날씨],Social
1050,"종합특검, ‘수사2단’ 범죄단체조직죄 입건…노상원 정조준",Social
1051,3월 마지막날 오전까지 봄비…예년보다 포근하고 대기질 회복,Social
1052,"기름값 상승에 출퇴근 부담...""대중교통 이용 늘고 교통량은 줄어""",Social
1053,"현직 경찰관 아내, ‘재개발 분양권’ 미끼로 16억 가로챘다",Social
1054,"경찰, 조정훈 의원 공천헌금 의혹 수사…측근 소환",Social
1055,대한항공 2000억 투자…‘항공우주 거점’ 그리는 서부산,Social
1056,"""이불 까세요"" ""준비하세요"" 원장 신부의 참혹한 지시",Social
1057,"""전기료 차등화해야 지방에 기업 몰려올 것""",Social
1058,"""독감 걸려서 죄송합니다""…사망한 부천 유치원 교사가 원장에게 보낸 메시지",Social
1059,호르무즈 해협 실습 선원 추가 하선…하선 도미노 현실화,Social
1060,"""누적 적자만 4억"" 서울에서 동네 목욕탕이 사라지고 있다",Social
1061,"[더세종] 행정수도특별법, 후순위 심사... 세종시민 ""잔뜩 기대했는데···""",Social
1062,교통대 통합 또 수렁…다시 내홍에 휩싸인 충북대,Social
1063,"대한항공, 부산에 2000억 투자…""항공우주 공장 신설""",Social
1064,"대북송금 녹취록 파장…""검찰 부적절한 플리바게닝"" vs ""與 싸구려 삼류 정치공세""",Social
1065,"입학식 날 신입생 폭행·영상 찍고 협박한 여중생들, 檢송치",Social
1066,"박광운 영종구청장 예비후보, 인천공항 통합 반대 1인 시위",Social
1067,"'12년만 시장 출마' 김부겸 ""국힘 바꾸고 싶으면 김부겸 찍어달라""[영상]",Social
1068,"""최저임금 노동자 10명 중 9명, 최소 생활비 미달""",Social
1069,"“고려대 동탄병원, AI 기반의 스마트 병실 선보일 것”",Social
1070,"광주시, 종량제봉투 3~4개월분 재고 확보…“사재기 자제”",Social
1071,"[단독] 기름값 싸서 몰리더니…""왜 새치기하냐"" 흉기까지",Social
1072,'무료 관람' 끝...국립중앙박물관 내년부터 '전면 유료화' [지금이뉴스],Social
1073,"""육동한 춘천시장, 현직 장막에 숨지 말고 토론 참여하라""",Social
1074,"쓰리에이치, 공군에 3H지압침대 50대 기증… 조종사 건강 지원",Social
1075,"입양 아동이 '물량'?... 고개숙인 아동권리보장원장 ""부적절 발언 송구""",Social
